cmd logfilename ps_name
u0_a198   4250  373   1854440 94672 sys_epoll_ 00000000 S com.qualcomm.ftcrobotcontroller
4250
03-08 16:43:40.191  4250 16633 D backLeftVelocity: : 300.0
03-08 16:43:40.191  4250 16633 D backRightVelocity: : 280.0
03-08 16:43:40.201  4250 16633 D frontLeftVelocity: : 660.0
03-08 16:43:40.211  4250 16633 D frontRightVelocity: : 1120.0
03-08 16:43:40.241  4250 16633 D backLeftPower: : 0.7071067811865476
03-08 16:43:40.241  4250 16633 D backRightPower: : 0.7071067811865475
03-08 16:43:40.241  4250 16633 D frontLeftPower: : 0.7071067811865475
03-08 16:43:40.241  4250 16633 D frontRightPower: : 0.7071067811865476
03-08 16:43:40.251  4250 16633 D backLeftVelocity: : 480.0
03-08 16:43:40.251  4250 16633 D backRightVelocity: : 560.0
03-08 16:43:40.261  4250 16633 D frontLeftVelocity: : 980.0
03-08 16:43:40.261  4250 16633 D frontRightVelocity: : 1200.0
03-08 16:43:40.291  4250 16633 D backLeftPower: : 0.7071067811865476
03-08 16:43:40.291  4250 16633 D backRightPower: : 0.7071067811865475
03-08 16:43:40.291  4250 16633 D frontLeftPower: : 0.7071067811865475
03-08 16:43:40.291  4250 16633 D frontRightPower: : 0.7071067811865476
03-08 16:43:40.301  4250 16633 D backLeftVelocity: : 680.0
03-08 16:43:40.301  4250 16633 D backRightVelocity: : 740.0
03-08 16:43:40.311  4250 16633 D frontLeftVelocity: : 940.0
03-08 16:43:40.321  4250 16633 D frontRightVelocity: : 1180.0
03-08 16:43:40.351  4250 16633 D backLeftPower: : 0.7071067811865476
03-08 16:43:40.351  4250 16633 D backRightPower: : 0.7071067811865475
03-08 16:43:40.351  4250 16633 D frontLeftPower: : 0.7071067811865475
03-08 16:43:40.351  4250 16633 D frontRightPower: : 0.7071067811865476
03-08 16:43:40.351  4250 16633 D backLeftVelocity: : 820.0
03-08 16:43:40.361  4250 16633 D backRightVelocity: : 800.0
03-08 16:43:40.361  4250 16633 D frontLeftVelocity: : 1060.0
03-08 16:43:40.371  4250 16633 D frontRightVelocity: : 1160.0
03-08 16:43:40.421  4250 16633 D backLeftPower: : 0.7071067811865476
03-08 16:43:40.421  4250 16633 D backRightPower: : 0.7071067811865475
03-08 16:43:40.421  4250 16633 D frontLeftPower: : 0.7071067811865475
03-08 16:43:40.421  4250 16633 D frontRightPower: : 0.7071067811865476
03-08 16:43:40.431  4250 16633 D backLeftVelocity: : 1000.0
03-08 16:43:40.441  4250 16633 D backRightVelocity: : 980.0
03-08 16:43:40.451  4250 16633 D frontLeftVelocity: : 1180.0
03-08 16:43:40.451  4250 16633 D frontRightVelocity: : 1160.0
03-08 16:43:40.491  4250 16633 D backLeftPower: : 0.7071067811865476
03-08 16:43:40.491  4250 16633 D backRightPower: : 0.7071067811865475
03-08 16:43:40.491  4250 16633 D frontLeftPower: : 0.7071067811865475
03-08 16:43:40.491  4250 16633 D frontRightPower: : 0.7071067811865476
03-08 16:43:40.501  4250 16633 D backLeftVelocity: : 1100.0
03-08 16:43:40.501  4250 16633 D backRightVelocity: : 1140.0
03-08 16:43:40.501  4250 16633 D frontLeftVelocity: : 1240.0
03-08 16:43:40.511  4250 16633 D frontRightVelocity: : 1160.0
03-08 16:43:40.551  4250 16633 D backLeftPower: : 0.7071067811865476
03-08 16:43:40.551  4250 16633 D backRightPower: : 0.7071067811865475
03-08 16:43:40.551  4250 16633 D frontLeftPower: : 0.7071067811865475
03-08 16:43:40.551  4250 16633 D frontRightPower: : 0.7071067811865476
03-08 16:43:40.551  4250 16633 D backLeftVelocity: : 1240.0
03-08 16:43:40.561  4250 16633 D backRightVelocity: : 1280.0
03-08 16:43:40.561  4250 16633 D frontLeftVelocity: : 1300.0
03-08 16:43:40.571  4250 16633 D frontRightVelocity: : 1320.0
03-08 16:43:40.601  4250 16633 D backLeftPower: : 0.7071067811865476
03-08 16:43:40.601  4250 16633 D backRightPower: : 0.7071067811865475
03-08 16:43:40.601  4250 16633 D frontLeftPower: : 0.7071067811865475
03-08 16:43:40.601  4250 16633 D frontRightPower: : 0.7071067811865476
03-08 16:43:40.601  4250 16633 D backLeftVelocity: : 1320.0
03-08 16:43:40.611  4250 16633 D backRightVelocity: : 1320.0
03-08 16:43:40.611  4250 16633 D frontLeftVelocity: : 1360.0
03-08 16:43:40.611  4250 16633 D frontRightVelocity: : 1380.0
03-08 16:43:40.631  4250 16633 D backLeftPower: : 0.7071067811865476
03-08 16:43:40.631  4250 16633 D backRightPower: : 0.7071067811865475
03-08 16:43:40.631  4250 16633 D frontLeftPower: : 0.7071067811865475
03-08 16:43:40.641  4250 16633 D frontRightPower: : 0.7069256756756758
03-08 16:43:40.641  4250 16633 D backLeftVelocity: : 1400.0
03-08 16:43:40.651  4250 16633 D backRightVelocity: : 1420.0
03-08 16:43:40.651  4250 16633 D frontLeftVelocity: : 1420.0
03-08 16:43:40.661  4250 16633 D frontRightVelocity: : 1440.0
03-08 16:43:40.701  4250 16633 D backLeftPower: : 0.7071067811865476
03-08 16:43:40.701  4250 16633 D backRightPower: : 0.7071067811865475
03-08 16:43:40.701  4250 16633 D frontLeftPower: : 0.7071067811865475
03-08 16:43:40.701  4250 16633 D frontRightPower: : 0.7071067811865476
03-08 16:43:40.701  4250 16633 D backLeftVelocity: : 1420.0
03-08 16:43:40.711  4250 16633 D backRightVelocity: : 1480.0
03-08 16:43:40.711  4250 16633 D frontLeftVelocity: : 1500.0
03-08 16:43:40.721  4250 16633 D frontRightVelocity: : 1440.0
03-08 16:43:40.741  4250 16633 D backLeftPower: : 0.7071067811865476
03-08 16:43:40.741  4250 16633 D backRightPower: : 0.7071067811865475
03-08 16:43:40.741  4250 16633 D frontLeftPower: : 0.7071067811865475
03-08 16:43:40.751  4250 16633 D frontRightPower: : 0.7071067811865476
03-08 16:43:40.751  4250 16633 D backLeftVelocity: : 1480.0
03-08 16:43:40.761  4250 16633 D backRightVelocity: : 1520.0
03-08 16:43:40.761  4250 16633 D frontLeftVelocity: : 1500.0
03-08 16:43:40.771  4250 16633 D frontRightVelocity: : 1500.0
03-08 16:43:40.791  4250 16633 D backLeftPower: : 0.7071067811865476
03-08 16:43:40.791  4250 16633 D backRightPower: : 0.7071067811865475
03-08 16:43:40.791  4250 16633 D frontLeftPower: : 0.7071067811865475
03-08 16:43:40.791  4250 16633 D frontRightPower: : 0.7071067811865476
03-08 16:43:40.791  4250 16633 D backLeftVelocity: : 1540.0
03-08 16:43:40.801  4250 16633 D backRightVelocity: : 1540.0
03-08 16:43:40.801  4250 16633 D frontLeftVelocity: : 1580.0
03-08 16:43:40.801  4250 16633 D frontRightVelocity: : 1600.0
03-08 16:43:40.831  4250 16633 D backLeftPower: : 0.7071067811865476
03-08 16:43:40.831  4250 16633 D backRightPower: : 0.7071067811865475
03-08 16:43:40.831  4250 16633 D frontLeftPower: : 0.7071067811865475
03-08 16:43:40.831  4250 16633 D frontRightPower: : 0.7071067811865476
03-08 16:43:40.831  4250 16633 D backLeftVelocity: : 1580.0
03-08 16:43:40.831  4250 16633 D backRightVelocity: : 1580.0
03-08 16:43:40.841  4250 16633 D frontLeftVelocity: : 1600.0
03-08 16:43:40.851  4250 16633 D frontRightVelocity: : 1640.0
03-08 16:43:40.891  4250 16633 D backLeftPower: : 0.7071067811865476
03-08 16:43:40.891  4250 16633 D backRightPower: : 0.7071067811865475
03-08 16:43:40.891  4250 16633 D frontLeftPower: : 0.7071067811865475
03-08 16:43:40.891  4250 16633 D frontRightPower: : 0.7071067811865476
03-08 16:43:40.901  4250 16633 D backLeftVelocity: : 1600.0
03-08 16:43:40.911  4250 16633 D backRightVelocity: : 1660.0
03-08 16:43:40.921  4250 16633 D frontLeftVelocity: : 1640.0
03-08 16:43:40.931  4250 16633 D frontRightVelocity: : 1640.0
03-08 16:43:40.971  4250 16633 D backLeftPower: : 0.7071067811865476
03-08 16:43:40.971  4250 16633 D backRightPower: : 0.7071067811865475
03-08 16:43:40.981  4250 16633 D frontLeftPower: : 0.7071067811865475
03-08 16:43:40.981  4250 16633 D frontRightPower: : 0.7071067811865476
03-08 16:43:40.981  4250 16633 D backLeftVelocity: : 1620.0
03-08 16:43:40.991  4250 16633 D backRightVelocity: : 1680.0
03-08 16:43:40.991  4250 16633 D frontLeftVelocity: : 1660.0
03-08 16:43:41.001  4250 16633 D frontRightVelocity: : 1620.0
03-08 16:43:41.021  4250 16633 D backLeftPower: : 0.7071067811865476
03-08 16:43:41.021  4250 16633 D backRightPower: : 0.7071067811865475
03-08 16:43:41.021  4250 16633 D frontLeftPower: : 0.7071067811865475
03-08 16:43:41.021  4250 16633 D frontRightPower: : 0.7071067811865476
03-08 16:43:41.031  4250 16633 D backLeftVelocity: : 1680.0
03-08 16:43:41.031  4250 16633 D backRightVelocity: : 1680.0
03-08 16:43:41.031  4250 16633 D frontLeftVelocity: : 1680.0
03-08 16:43:41.041  4250 16633 D frontRightVelocity: : 1680.0
03-08 16:43:41.061  4250 16633 D backLeftPower: : 0.7071067811865476
03-08 16:43:41.071  4250 16633 D backRightPower: : 0.7071067811865475
03-08 16:43:41.071  4250 16633 D frontLeftPower: : 0.7071067811865475
03-08 16:43:41.071  4250 16633 D frontRightPower: : 0.7071067811865476
03-08 16:43:41.071  4250 16633 D backLeftVelocity: : 1700.0
03-08 16:43:41.071  4250 16633 D backRightVelocity: : 1700.0
03-08 16:43:41.081  4250 16633 D frontLeftVelocity: : 1700.0
03-08 16:43:41.081  4250 16633 D frontRightVelocity: : 1700.0
03-08 16:43:41.101  4250 16633 D backLeftPower: : 0.7071067811865476
03-08 16:43:41.111  4250 16633 D backRightPower: : 0.7071067811865475
03-08 16:43:41.111  4250 16633 D frontLeftPower: : 0.7071067811865475
03-08 16:43:41.111  4250 16633 D frontRightPower: : 0.7071067811865476
03-08 16:43:41.111  4250 16633 D backLeftVelocity: : 1720.0
03-08 16:43:41.111  4250 16633 D backRightVelocity: : 1700.0
03-08 16:43:41.121  4250 16633 D frontLeftVelocity: : 1720.0
03-08 16:43:41.121  4250 16633 D frontRightVelocity: : 1700.0
03-08 16:43:41.141  4250 16633 D backLeftPower: : 0.7071067811865476
03-08 16:43:41.141  4250 16633 D backRightPower: : 0.7071067811865475
03-08 16:43:41.151  4250 16633 D frontLeftPower: : 0.7071067811865475
03-08 16:43:41.151  4250 16633 D frontRightPower: : 0.7071067811865476
03-08 16:43:41.151  4250 16633 D backLeftVelocity: : 1720.0
03-08 16:43:41.161  4250 16633 D backRightVelocity: : 1720.0
03-08 16:43:41.161  4250 16633 D frontLeftVelocity: : 1720.0
03-08 16:43:41.171  4250 16633 D frontRightVelocity: : 1680.0
03-08 16:43:41.201  4250 16633 D backLeftPower: : 0.7071067811865476
03-08 16:43:41.201  4250 16633 D backRightPower: : 0.7071067811865475
03-08 16:43:41.201  4250 16633 D frontLeftPower: : 0.7071067811865475
03-08 16:43:41.201  4250 16633 D frontRightPower: : 0.7071067811865476
03-08 16:43:41.211  4250 16633 D backLeftVelocity: : 1700.0
03-08 16:43:41.211  4250 16633 D backRightVelocity: : 1700.0
03-08 16:43:41.221  4250 16633 D frontLeftVelocity: : 1720.0
03-08 16:43:41.221  4250 16633 D frontRightVelocity: : 1680.0
03-08 16:43:41.261  4250 16633 D backLeftPower: : 0.7071067811865476
03-08 16:43:41.261  4250 16633 D backRightPower: : 0.7071067811865475
03-08 16:43:41.261  4250 16633 D frontLeftPower: : 0.7071067811865475
03-08 16:43:41.261  4250 16633 D frontRightPower: : 0.7071067811865476
03-08 16:43:41.261  4250 16633 D backLeftVelocity: : 1740.0
03-08 16:43:41.271  4250 16633 D backRightVelocity: : 1740.0
03-08 16:43:41.271  4250 16633 D frontLeftVelocity: : 1720.0
03-08 16:43:41.281  4250 16633 D frontRightVelocity: : 1740.0
03-08 16:43:41.311  4250 16633 D backLeftPower: : 0.7071067811865476
03-08 16:43:41.311  4250 16633 D backRightPower: : 0.7071067811865475
03-08 16:43:41.311  4250 16633 D frontLeftPower: : 0.7071067811865475
03-08 16:43:41.311  4250 16633 D frontRightPower: : 0.7071067811865476
03-08 16:43:41.311  4250 16633 D backLeftVelocity: : 1780.0
03-08 16:43:41.321  4250 16633 D backRightVelocity: : 1740.0
03-08 16:43:41.321  4250 16633 D frontLeftVelocity: : 1760.0
03-08 16:43:41.321  4250 16633 D frontRightVelocity: : 1780.0
03-08 16:43:41.361  4250 16633 D backLeftPower: : 0.7071067811865476
03-08 16:43:41.361  4250 16633 D backRightPower: : 0.7071067811865475
03-08 16:43:41.361  4250 16633 D frontLeftPower: : 0.7071067811865475
03-08 16:43:41.361  4250 16633 D frontRightPower: : 0.7071067811865476
03-08 16:43:41.371  4250 16633 D backLeftVelocity: : 1740.0
03-08 16:43:41.371  4250 16633 D backRightVelocity: : 1780.0
03-08 16:43:41.381  4250 16633 D frontLeftVelocity: : 1740.0
03-08 16:43:41.381  4250 16633 D frontRightVelocity: : 1760.0
03-08 16:43:41.441  4250 16633 D backLeftPower: : 0.7071067811865476
03-08 16:43:41.441  4250 16633 D backRightPower: : 0.7071067811865475
03-08 16:43:41.441  4250 16633 D frontLeftPower: : 0.7071067811865475
03-08 16:43:41.441  4250 16633 D frontRightPower: : 0.7071067811865476
03-08 16:43:41.441  4250 16633 D backLeftVelocity: : 1720.0
03-08 16:43:41.451  4250 16633 D backRightVelocity: : 1760.0
03-08 16:43:41.461  4250 16633 D frontLeftVelocity: : 1720.0
03-08 16:43:41.471  4250 16633 D frontRightVelocity: : 1720.0
03-08 16:43:41.511  4250 16633 D backLeftPower: : 0.7071067811865476
03-08 16:43:41.511  4250 16633 D backRightPower: : 0.7071067811865475
03-08 16:43:41.511  4250 16633 D frontLeftPower: : 0.7071067811865475
03-08 16:43:41.511  4250 16633 D frontRightPower: : 0.7071067811865476
03-08 16:43:41.521  4250 16633 D backLeftVelocity: : 1800.0
03-08 16:43:41.521  4250 16633 D backRightVelocity: : 1780.0
03-08 16:43:41.521  4250 16633 D frontLeftVelocity: : 1760.0
03-08 16:43:41.531  4250 16633 D frontRightVelocity: : 1800.0
03-08 16:43:41.561  4250 16633 D backLeftPower: : 0.7071067811865476
03-08 16:43:41.561  4250 16633 D backRightPower: : 0.7071067811865475
03-08 16:43:41.561  4250 16633 D frontLeftPower: : 0.7071067811865475
03-08 16:43:41.561  4250 16633 D frontRightPower: : 0.7071067811865476
03-08 16:43:41.571  4250 16633 D backLeftVelocity: : 1740.0
03-08 16:43:41.571  4250 16633 D backRightVelocity: : 1740.0
03-08 16:43:41.571  4250 16633 D frontLeftVelocity: : 1720.0
03-08 16:43:41.581  4250 16633 D frontRightVelocity: : 1740.0
03-08 16:43:41.611  4250 16633 D backLeftPower: : 0.7071067811865476
03-08 16:43:41.611  4250 16633 D backRightPower: : 0.7071067811865475
03-08 16:43:41.611  4250 16633 D frontLeftPower: : 0.7071067811865475
03-08 16:43:41.611  4250 16633 D frontRightPower: : 0.7071067811865476
03-08 16:43:41.611  4250 16633 D backLeftVelocity: : 1720.0
03-08 16:43:41.621  4250 16633 D backRightVelocity: : 1780.0
03-08 16:43:41.631  4250 16633 D frontLeftVelocity: : 1740.0
03-08 16:43:41.631  4250 16633 D frontRightVelocity: : 1720.0
03-08 16:43:41.661  4250 16633 D backLeftPower: : 0.7071067811865476
03-08 16:43:41.661  4250 16633 D backRightPower: : 0.7071067811865475
03-08 16:43:41.661  4250 16633 D frontLeftPower: : 0.7069256756756758
03-08 16:43:41.661  4250 16633 D frontRightPower: : 0.7071067811865476
03-08 16:43:41.671  4250 16633 D backLeftVelocity: : 1720.0
03-08 16:43:41.671  4250 16633 D backRightVelocity: : 1800.0
03-08 16:43:41.681  4250 16633 D frontLeftVelocity: : 1760.0
03-08 16:43:41.691  4250 16633 D frontRightVelocity: : 1760.0
03-08 16:43:41.721  4250 16633 D backLeftPower: : 0.7071067811865476
03-08 16:43:41.721  4250 16633 D backRightPower: : 0.7071067811865475
03-08 16:43:41.721  4250 16633 D frontLeftPower: : 0.7071067811865475
03-08 16:43:41.721  4250 16633 D frontRightPower: : 0.7071067811865476
03-08 16:43:41.731  4250 16633 D backLeftVelocity: : 1760.0
03-08 16:43:41.731  4250 16633 D backRightVelocity: : 1800.0
03-08 16:43:41.741  4250 16633 D frontLeftVelocity: : 1760.0
03-08 16:43:41.741  4250 16633 D frontRightVelocity: : 1780.0
03-08 16:43:41.791  4250 16633 D backLeftPower: : 0.0
03-08 16:43:41.791  4250 16633 D backRightPower: : 0.0
03-08 16:43:41.791  4250 16633 D frontLeftPower: : 0.0
03-08 16:43:41.791  4250 16633 D frontRightPower: : 0.0
03-08 16:43:41.801  4250 16633 D backLeftVelocity: : 1780.0
03-08 16:43:41.801  4250 16633 D backRightVelocity: : 1800.0
03-08 16:43:41.811  4250 16633 D frontLeftVelocity: : 1820.0
03-08 16:43:41.811  4250 16633 D frontRightVelocity: : 1780.0
03-08 16:43:41.861  4250 16633 D backLeftPower: : 0.0
03-08 16:43:41.861  4250 16633 D backRightPower: : 0.0
03-08 16:43:41.861  4250 16633 D frontLeftPower: : 0.0
03-08 16:43:41.861  4250 16633 D frontRightPower: : 0.0
03-08 16:43:41.861  4250 16633 D backLeftVelocity: : 1100.0
03-08 16:43:41.861  4250 16633 D backRightVelocity: : 1020.0
03-08 16:43:41.871  4250 16633 D frontLeftVelocity: : 1120.0
03-08 16:43:41.871  4250 16633 D frontRightVelocity: : 880.0
03-08 16:43:41.921  4250 16633 D backLeftPower: : 0.0
03-08 16:43:41.921  4250 16633 D backRightPower: : 0.0
03-08 16:43:41.921  4250 16633 D frontLeftPower: : 0.0
03-08 16:43:41.921  4250 16633 D frontRightPower: : 0.0
03-08 16:43:41.931  4250 16633 D backLeftVelocity: : 360.0
03-08 16:43:41.941  4250 16633 D backRightVelocity: : 220.0
03-08 16:43:41.941  4250 16633 D frontLeftVelocity: : 1020.0
03-08 16:43:41.951  4250 16633 D frontRightVelocity: : 840.0
03-08 16:43:42.001  4250 16633 D backLeftPower: : -0.14071336504665383
03-08 16:43:42.001  4250 16633 D backRightPower: : -0.1407133650466538
03-08 16:43:42.001  4250 16633 D frontLeftPower: : -0.1407133650466538
03-08 16:43:42.001  4250 16633 D frontRightPower: : -0.14071336504665383
03-08 16:43:42.001  4250 16633 D backLeftVelocity: : 540.0
03-08 16:43:42.011  4250 16633 D backRightVelocity: : 300.0
03-08 16:43:42.021  4250 16633 D frontLeftVelocity: : 620.0
03-08 16:43:42.021  4250 16633 D frontRightVelocity: : 460.0
03-08 16:43:42.051  4250 16633 D backLeftPower: : -0.14071336504665383
03-08 16:43:42.051  4250 16633 D backRightPower: : -0.1407133650466538
03-08 16:43:42.051  4250 16633 D frontLeftPower: : -0.1407133650466538
03-08 16:43:42.051  4250 16633 D frontRightPower: : -0.14071336504665383
03-08 16:43:42.061  4250 16633 D backLeftVelocity: : 380.0
03-08 16:43:42.061  4250 16633 D backRightVelocity: : 60.0
03-08 16:43:42.071  4250 16633 D frontLeftVelocity: : 500.0
03-08 16:43:42.071  4250 16633 D frontRightVelocity: : 400.0
03-08 16:43:42.121  4250 16633 D backLeftPower: : -0.7071067811865477
03-08 16:43:42.121  4250 16633 D backRightPower: : -0.7071067811865475
03-08 16:43:42.121  4250 16633 D frontLeftPower: : -0.7071067811865475
03-08 16:43:42.121  4250 16633 D frontRightPower: : -0.7071067811865477
03-08 16:43:42.121  4250 16633 D backLeftVelocity: : -0.0
03-08 16:43:42.121  4250 16633 D backRightVelocity: : -60.0
03-08 16:43:42.131  4250 16633 D frontLeftVelocity: : 340.0
03-08 16:43:42.131  4250 16633 D frontRightVelocity: : -220.0
03-08 16:43:42.161  4250 16633 D backLeftPower: : -0.7071067811865477
03-08 16:43:42.161  4250 16633 D backRightPower: : -0.7071067811865475
03-08 16:43:42.161  4250 16633 D frontLeftPower: : -0.7071067811865475
03-08 16:43:42.161  4250 16633 D frontRightPower: : -0.7071067811865477
03-08 16:43:42.171  4250 16633 D backLeftVelocity: : -340.0
03-08 16:43:42.171  4250 16633 D backRightVelocity: : -920.0
03-08 16:43:42.181  4250 16633 D frontLeftVelocity: : -60.0
03-08 16:43:42.181  4250 16633 D frontRightVelocity: : -140.0
03-08 16:43:42.211  4250 16633 D backLeftPower: : -0.7071067811865477
03-08 16:43:42.221  4250 16633 D backRightPower: : -0.7071067811865475
03-08 16:43:42.221  4250 16633 D frontLeftPower: : -0.7071067811865475
03-08 16:43:42.221  4250 16633 D frontRightPower: : -0.7071067811865477
03-08 16:43:42.221  4250 16633 D backLeftVelocity: : -840.0
03-08 16:43:42.231  4250 16633 D backRightVelocity: : -1260.0
03-08 16:43:42.231  4250 16633 D frontLeftVelocity: : -240.0
03-08 16:43:42.241  4250 16633 D frontRightVelocity: : -200.0
03-08 16:43:42.271  4250 16633 D backLeftPower: : -0.7071067811865477
03-08 16:43:42.271  4250 16633 D backRightPower: : -0.7071067811865475
03-08 16:43:42.271  4250 16633 D frontLeftPower: : -0.7071067811865475
03-08 16:43:42.271  4250 16633 D frontRightPower: : -0.7071067811865477
03-08 16:43:42.271  4250 16633 D backLeftVelocity: : -800.0
03-08 16:43:42.281  4250 16633 D backRightVelocity: : -1140.0
03-08 16:43:42.291  4250 16633 D frontLeftVelocity: : -460.0
03-08 16:43:42.291  4250 16633 D frontRightVelocity: : -500.0
03-08 16:43:42.321  4250 16633 D backLeftPower: : -0.7071067811865477
03-08 16:43:42.331  4250 16633 D backRightPower: : -0.7071067811865475
03-08 16:43:42.331  4250 16633 D frontLeftPower: : -0.7071067811865475
03-08 16:43:42.331  4250 16633 D frontRightPower: : -0.7071067811865477
03-08 16:43:42.331  4250 16633 D backLeftVelocity: : -940.0
03-08 16:43:42.331  4250 16633 D backRightVelocity: : -1100.0
03-08 16:43:42.341  4250 16633 D frontLeftVelocity: : -760.0
03-08 16:43:42.351  4250 16633 D frontRightVelocity: : -800.0
03-08 16:43:42.401  4250 16633 D backLeftPower: : -0.7071067811865477
03-08 16:43:42.401  4250 16633 D backRightPower: : -0.7071067811865475
03-08 16:43:42.401  4250 16633 D frontLeftPower: : -0.7071067811865475
03-08 16:43:42.401  4250 16633 D frontRightPower: : -0.7071067811865477
03-08 16:43:42.401  4250 16633 D backLeftVelocity: : -1060.0
03-08 16:43:42.411  4250 16633 D backRightVelocity: : -1180.0
03-08 16:43:42.411  4250 16633 D frontLeftVelocity: : -960.0
03-08 16:43:42.431  4250 16633 D frontRightVelocity: : -980.0
03-08 16:43:42.461  4250 16633 D backLeftPower: : -0.7071067811865477
03-08 16:43:42.461  4250 16633 D backRightPower: : -0.7071067811865475
03-08 16:43:42.461  4250 16633 D frontLeftPower: : -0.7071067811865475
03-08 16:43:42.461  4250 16633 D frontRightPower: : -0.7071067811865477
03-08 16:43:42.471  4250 16633 D backLeftVelocity: : -1100.0
03-08 16:43:42.471  4250 16633 D backRightVelocity: : -1120.0
03-08 16:43:42.471  4250 16633 D frontLeftVelocity: : -1120.0
03-08 16:43:42.481  4250 16633 D frontRightVelocity: : -1080.0
03-08 16:43:42.521  4250 16633 D backLeftPower: : -0.7071067811865477
03-08 16:43:42.521  4250 16633 D backRightPower: : -0.7071067811865475
03-08 16:43:42.521  4250 16633 D frontLeftPower: : -0.7071067811865475
03-08 16:43:42.521  4250 16633 D frontRightPower: : -0.7071067811865477
03-08 16:43:42.531  4250 16633 D backLeftVelocity: : -1200.0
03-08 16:43:42.531  4250 16633 D backRightVelocity: : -1240.0
03-08 16:43:42.531  4250 16633 D frontLeftVelocity: : -1260.0
03-08 16:43:42.541  4250 16633 D frontRightVelocity: : -1240.0
03-08 16:43:42.571  4250 16633 D backLeftPower: : -0.7071067811865477
03-08 16:43:42.571  4250 16633 D backRightPower: : -0.7071067811865475
03-08 16:43:42.571  4250 16633 D frontLeftPower: : -0.7071067811865475
03-08 16:43:42.571  4250 16633 D frontRightPower: : -0.7071067811865477
03-08 16:43:42.571  4250 16633 D backLeftVelocity: : -1320.0
03-08 16:43:42.581  4250 16633 D backRightVelocity: : -1320.0
03-08 16:43:42.591  4250 16633 D frontLeftVelocity: : -1320.0
03-08 16:43:42.591  4250 16633 D frontRightVelocity: : -1320.0
03-08 16:43:42.631  4250 16633 D backLeftPower: : -0.7071067811865477
03-08 16:43:42.631  4250 16633 D backRightPower: : -0.7071067811865475
03-08 16:43:42.631  4250 16633 D frontLeftPower: : -0.7071067811865475
03-08 16:43:42.631  4250 16633 D frontRightPower: : -0.7071067811865477
03-08 16:43:42.641  4250 16633 D backLeftVelocity: : -1440.0
03-08 16:43:42.641  4250 16633 D backRightVelocity: : -1400.0
03-08 16:43:42.651  4250 16633 D frontLeftVelocity: : -1400.0
03-08 16:43:42.651  4250 16633 D frontRightVelocity: : -1460.0
03-08 16:43:42.671  4250 16633 D backLeftPower: : -0.7071067811865477
03-08 16:43:42.671  4250 16633 D backRightPower: : -0.7071067811865475
03-08 16:43:42.671  4250 16633 D frontLeftPower: : -0.7071067811865475
03-08 16:43:42.671  4250 16633 D frontRightPower: : -0.7071067811865477
03-08 16:43:42.681  4250 16633 D backLeftVelocity: : -1460.0
03-08 16:43:42.691  4250 16633 D backRightVelocity: : -1520.0
03-08 16:43:42.691  4250 16633 D frontLeftVelocity: : -1540.0
03-08 16:43:42.701  4250 16633 D frontRightVelocity: : -1560.0
03-08 16:43:42.741  4250 16633 D backLeftPower: : -0.7071067811865477
03-08 16:43:42.741  4250 16633 D backRightPower: : -0.7071067811865475
03-08 16:43:42.741  4250 16633 D frontLeftPower: : -0.7071067811865475
03-08 16:43:42.741  4250 16633 D frontRightPower: : -0.7071067811865477
03-08 16:43:42.741  4250 16633 D backLeftVelocity: : -1520.0
03-08 16:43:42.751  4250 16633 D backRightVelocity: : -1540.0
03-08 16:43:42.761  4250 16633 D frontLeftVelocity: : -1580.0
03-08 16:43:42.761  4250 16633 D frontRightVelocity: : -1620.0
03-08 16:43:42.791  4250 16633 D backLeftPower: : -0.7071067811865477
03-08 16:43:42.791  4250 16633 D backRightPower: : -0.7071067811865475
03-08 16:43:42.791  4250 16633 D frontLeftPower: : -0.7071067811865475
03-08 16:43:42.791  4250 16633 D frontRightPower: : -0.7071067811865477
03-08 16:43:42.801  4250 16633 D backLeftVelocity: : -1600.0
03-08 16:43:42.801  4250 16633 D backRightVelocity: : -1620.0
03-08 16:43:42.811  4250 16633 D frontLeftVelocity: : -1620.0
03-08 16:43:42.811  4250 16633 D frontRightVelocity: : -1660.0
03-08 16:43:42.851  4250 16633 D backLeftPower: : -0.7071067811865477
03-08 16:43:42.851  4250 16633 D backRightPower: : -0.7071067811865475
03-08 16:43:42.851  4250 16633 D frontLeftPower: : -0.7071067811865475
03-08 16:43:42.851  4250 16633 D frontRightPower: : -0.7071067811865477
03-08 16:43:42.861  4250 16633 D backLeftVelocity: : -1680.0
03-08 16:43:42.861  4250 16633 D backRightVelocity: : -1680.0
03-08 16:43:42.871  4250 16633 D frontLeftVelocity: : -1660.0
03-08 16:43:42.881  4250 16633 D frontRightVelocity: : -1680.0
03-08 16:43:42.931  4250 16633 D backLeftPower: : -0.7071067811865477
03-08 16:43:42.931  4250 16633 D backRightPower: : -0.7071067811865475
03-08 16:43:42.931  4250 16633 D frontLeftPower: : -0.7071067811865475
03-08 16:43:42.931  4250 16633 D frontRightPower: : -0.7071067811865477
03-08 16:43:42.931  4250 16633 D backLeftVelocity: : -1700.0
03-08 16:43:42.941  4250 16633 D backRightVelocity: : -1720.0
03-08 16:43:42.941  4250 16633 D frontLeftVelocity: : -1740.0
03-08 16:43:42.951  4250 16633 D frontRightVelocity: : -1800.0
03-08 16:43:42.991  4250 16633 D backLeftPower: : -0.5218126522321371
03-08 16:43:42.991  4250 16633 D backRightPower: : -0.892400910140958
